Address,CaseNumber,CrimeAgainst,Neighborhood,OccurDate,OccurTime,OffenseCategory,OffenseType,OpenDataLat,OpenDataLon,OpenDataX,OpenDataY,ReportDate,OffenseCount
2900 BLOCK OF SE 76TH AVE,21-205054,Property,South Tabor,7/26/2021,1537,Robbery,Robbery,45.501047232,-122.584778131,7667629,675665,7/26/2021,1
2900 BLOCK OF SE 76TH AVE,21-908065,Property,South Tabor,4/30/2021,0345,Burglary,Burglary,45.501047709,-122.584902997,7667597,675666,4/30/2021,1
2900 BLOCK OF SE 76TH AVE,21-927875,Property,South Tabor,12/11/2021,0120,Burglary,Burglary,45.501047709,-122.584902997,7667597,675666,12/11/2021,1
2900 BLOCK OF SE 77TH AVE,21-58145,Property,South Tabor,3/4/2021,0659,Larceny Offenses,All Other Larceny,45.501095628,-122.583925477,7667848,675677,3/4/2021,1
2900 BLOCK OF SE 77TH AVE,21-58185,Property,South Tabor,3/4/2021,0200,Burglary,Burglary,45.501095628,-122.583925477,7667848,675677,3/4/2021,1
2900 BLOCK OF SE 77TH AVE,21-923743,Property,South Tabor,10/24/2021,0515,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.501095150,-122.583800611,7667880,675676,10/30/2021,1
2900 BLOCK OF SE 79TH AVE,21-331766,Property,South Tabor,11/27/2021,0100,Burglary,Burglary,45.501094786,-122.581853746,7668379,675663,11/27/2021,1
2900 BLOCK OF SE 79TH AVE,21-331812,Property,South Tabor,11/27/2021,1100,Motor Vehicle Theft,Motor Vehicle Theft,45.501094786,-122.581853746,7668379,675663,11/27/2021,1
2900 BLOCK OF SE 79TH AVE,21-914978,Property,South Tabor,7/27/2021,1700,Larceny Offenses,All Other Larceny,45.501094786,-122.581853746,7668379,675663,7/27/2021,1
2900 BLOCK OF SE 79TH AVE,21-915781,Property,South Tabor,8/8/2021,0300,Vandalism,Vandalism,45.501094786,-122.581853746,7668379,675663,8/8/2021,1
2900 BLOCK OF SE 79TH AVE,21-916667,Property,South Tabor,8/12/2021,2327,Larceny Offenses,All Other Larceny,45.501094786,-122.581853746,7668379,675663,8/15/2021,1
2900 BLOCK OF SE 82ND AVE,21-21781,Property,Powellhurst-Gilbert,12/18/2020,1600,Burglary,Burglary,45.500966741,-122.578622516,7669206,675595,1/24/2021,1
2900 BLOCK OF SE 82ND AVE,21-36509,Property,Powellhurst-Gilbert,2/9/2021,0330,Burglary,Burglary,45.500966741,-122.578622516,7669206,675595,2/9/2021,1
2900 BLOCK OF SE 82ND AVE,21-62329,Property,Powellhurst-Gilbert,3/8/2021,0745,Burglary,Burglary,45.500966741,-122.578622516,7669206,675595,3/8/2021,1
2900 BLOCK OF SE 82ND AVE,21-83525,Property,Powellhurst-Gilbert,3/6/2021,1301,Burglary,Burglary,45.500966741,-122.578622516,7669206,675595,3/29/2021,1
2900 BLOCK OF SE 82ND AVE,21-133007,Property,Powellhurst-Gilbert,5/17/2021,1718,Larceny Offenses,Theft From Building,45.500966741,-122.578622516,7669206,675595,5/17/2021,1
2900 BLOCK OF SE 82ND AVE,21-314298,Property,South Tabor,11/9/2021,2346,Burglary,Burglary,45.500964483,-122.578747281,7669174,675595,11/9/2021,1
2900 BLOCK OF SE 82ND AVE,21-344600,Property,Powellhurst-Gilbert,12/9/2021,2330,Burglary,Burglary,45.500966741,-122.578622516,7669206,675595,12/10/2021,1
2900 BLOCK OF SE 82ND AVE,21-901037,Property,Powellhurst-Gilbert,1/1/2021,0000,Burglary,Burglary,45.500966741,-122.578622516,7669206,675595,1/16/2021,1
2900 BLOCK OF SE 89TH AVE,21-329555,Person,Powellhurst-Gilbert,11/25/2021,0659,Assault Offenses,Aggravated Assault,45.500860757,-122.571884680,7670932,675512,11/25/2021,1
2900 BLOCK OF SE 90TH PL,21-289231,Property,Powellhurst-Gilbert,10/14/2021,2200,Burglary,Burglary,45.501105893,-122.569548824,7671533,675586,10/16/2021,1
2900 BLOCK OF SE 90TH PL,21-907617,Property,Powellhurst-Gilbert,1/24/2020,0700,Counterfeiting/Forgery,Counterfeiting/Forgery,45.501091691,-122.569423459,7671565,675580,4/21/2021,1
2900 BLOCK OF SE 90TH PL,21-922332,Property,Powellhurst-Gilbert,10/15/2021,2100,Larceny Offenses,All Other Larceny,45.501105893,-122.569548824,7671533,675586,10/16/2021,1
2900 BLOCK OF SE 92ND AVE,21-45767,Property,Powellhurst-Gilbert,2/18/2021,2100,Motor Vehicle Theft,Motor Vehicle Theft,45.500756606,-122.568225205,7671869,675450,2/19/2021,1
2900 BLOCK OF SE 92ND AVE,21-271304,Property,Powellhurst-Gilbert,9/28/2021,2019,Larceny Offenses,All Other Larceny,45.500762585,-122.568350270,7671837,675453,9/28/2021,1
2900 BLOCK OF SE 92ND AVE,21-292579,Property,Powellhurst-Gilbert,10/19/2021,1708,Motor Vehicle Theft,Motor Vehicle Theft,45.500762585,-122.568350270,7671837,675453,10/19/2021,1
2900 BLOCK OF SE 92ND AVE,21-907851,Property,Powellhurst-Gilbert,4/25/2021,1005,Vandalism,Vandalism,45.500756606,-122.568225205,7671869,675450,4/25/2021,1
2900 BLOCK OF SE 92ND AVE,21-926290,Property,Powellhurst-Gilbert,11/21/2021,2215,Vandalism,Vandalism,45.500756606,-122.568225205,7671869,675450,11/23/2021,1
2900 BLOCK OF SE 103RD AVE,21-9962,Property,Powellhurst-Gilbert,1/11/2021,0730,Burglary,Burglary,45.500740023,-122.558151036,7674451,675378,1/11/2021,1
2900 BLOCK OF SE 103RD AVE,21-902628,Property,Powellhurst-Gilbert,2/7/2021,1700,Larceny Offenses,Theft From Motor Vehicle,45.500720254,-122.558029374,7674482,675370,2/7/2021,1
2900 BLOCK OF SE 103RD DR,21-107210,Property,Powellhurst-Gilbert,4/19/2021,0000,Larceny Offenses,Theft From Motor Vehicle,45.501226388,-122.555964320,7675016,675541,4/21/2021,1
2900 BLOCK OF SE 109TH AVE,21-902186,Property,Powellhurst-Gilbert,1/31/2021,2300,Vandalism,Vandalism,45.501189426,-122.551433367,7676177,675498,2/1/2021,1
2900 BLOCK OF SE 109TH AVE,21-923427,Property,Powellhurst-Gilbert,10/29/2021,1535,Larceny Offenses,All Other Larceny,45.500889846,-122.551309405,7676206,675388,10/30/2021,1
2900 BLOCK OF SE 111TH AVE,21-918390,Property,Powellhurst-Gilbert,8/30/2021,0030,Motor Vehicle Theft,Motor Vehicle Theft,45.500894108,-122.549226183,7676740,675376,9/3/2021,1
2900 BLOCK OF SE 112TH AVE,21-299549,Property,Powellhurst-Gilbert,10/19/2021,1200,Larceny Offenses,All Other Larceny,45.500204146,-122.548069884,7677030,675117,10/26/2021,1
2900 BLOCK OF SE 115TH AVE,21-927706,Property,Powellhurst-Gilbert,10/1/2021,0000,Fraud Offenses,Credit Card/ATM Fraud,45.500730304,-122.545486597,7677697,675292,12/8/2021,1
2900 BLOCK OF SE 116TH AVE,21-304381,Property,Powellhurst-Gilbert,10/31/2021,0016,Counterfeiting/Forgery,Counterfeiting/Forgery,45.500408429,-122.543532102,7678195,675162,10/31/2021,1
2900 BLOCK OF SE 125TH AVE,21-109289,Person,Powellhurst-Gilbert,4/23/2021,1912,Assault Offenses,Aggravated Assault,45.500974151,-122.534692273,7680466,675311,4/23/2021,1
2900 BLOCK OF SE 125TH AVE,21-114225,Property,Powellhurst-Gilbert,4/24/2021,2112,Larceny Offenses,Theft From Motor Vehicle,45.500974151,-122.534692273,7680466,675311,4/28/2021,1
2900 BLOCK OF SE 125TH AVE,21-280699,Property,Powellhurst-Gilbert,10/8/2021,0024,Burglary,Burglary,45.500974151,-122.534692273,7680466,675311,10/8/2021,1
2900 BLOCK OF SE 134TH AVE,21-223032,Property,Powellhurst-Gilbert,8/4/2021,1200,Larceny Offenses,All Other Larceny,45.500316499,-122.525332692,7682859,675011,8/12/2021,1
2900 BLOCK OF SE 136TH AVE,21-309787,Property,Powellhurst-Gilbert,9/21/2021,0000,Fraud Offenses,Credit Card/ATM Fraud,45.500776041,-122.523542723,7683322,675167,11/5/2021,1
2900 BLOCK OF SE 141ST AVE,21-19469,Property,Powellhurst-Gilbert,1/21/2021,1844,Motor Vehicle Theft,Motor Vehicle Theft,45.500705718,-122.518495702,7684615,675109,1/21/2021,1
2900 BLOCK OF SE 147TH AVE,21-900312,Property,Centennial,12/18/2020,0540,Fraud Offenses,Identity Theft,45.500624340,-122.512188160,7686231,675039,1/6/2021,1
2900 BLOCK OF SE 170TH AVE,21-920110,Property,Centennial,9/22/2021,1733,Larceny Offenses,All Other Larceny,45.500981455,-122.487263075,7692623,675011,9/22/2021,1
2900 BLOCK OF SE ALDER ST,21-181659,Property,Sunnyside,7/4/2021,0805,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.517901013,-122.635429472,7654809,682147,7/4/2021,1
2900 BLOCK OF SE ALDER ST,21-320786,Property,Sunnyside,11/15/2021,2000,Motor Vehicle Theft,Motor Vehicle Theft,45.517813206,-122.635430072,7654808,682115,11/16/2021,1
2900 BLOCK OF SE ALDER ST,21-910303,Property,Sunnyside,6/1/2021,0953,Larceny Offenses,All Other Larceny,45.517813206,-122.635430072,7654808,682115,6/1/2021,1
2900 BLOCK OF SE ALDER ST,21-911709,Property,Sunnyside,6/18/2021,0500,Burglary,Burglary,45.517813206,-122.635430072,7654808,682115,6/18/2021,1
2900 BLOCK OF SE ANKENY ST,21-53437,Property,Kerns,2/27/2021,1557,Motor Vehicle Theft,Motor Vehicle Theft,45.522077955,-122.635516310,7654827,683670,2/27/2021,1
2900 BLOCK OF SE ASH ST,21-165387,Property,Kerns,6/14/2021,0800,Motor Vehicle Theft,Motor Vehicle Theft,45.521367040,-122.635680818,7654778,683412,6/18/2021,1
2900 BLOCK OF SE ASH ST,21-207368,Property,Kerns,7/23/2021,1430,Motor Vehicle Theft,Motor Vehicle Theft,45.521367040,-122.635680818,7654778,683412,7/28/2021,1
2900 BLOCK OF SE ASH ST,21-906512,Property,Kerns,4/3/2021,0445,Larceny Offenses,All Other Larceny,45.521367040,-122.635680818,7654778,683412,4/6/2021,1
2900 BLOCK OF SE BELMONT ST,21-16888,Property,Sunnyside,1/19/2021,0016,Robbery,Robbery,45.516474231,-122.635434356,7654794,681627,1/19/2021,1
2900 BLOCK OF SE BELMONT ST,21-162369,Property,Sunnyside,6/15/2021,1501,Larceny Offenses,Shoplifting,45.516474231,-122.635434356,7654794,681627,6/15/2021,1
2900 BLOCK OF SE BELMONT ST,21-167714,Person,Sunnyside,6/21/2021,0015,Assault Offenses,Aggravated Assault,45.516474231,-122.635434356,7654794,681627,6/21/2021,2
2900 BLOCK OF SE BELMONT ST,21-167714,Property,Sunnyside,6/21/2021,0015,Burglary,Burglary,45.516474231,-122.635434356,7654794,681627,6/21/2021,1
2900 BLOCK OF SE BELMONT ST,21-217238,Person,Sunnyside,8/6/2021,1831,Assault Offenses,Simple Assault,45.516474231,-122.635434356,7654794,681627,8/6/2021,1
2900 BLOCK OF SE BELMONT ST,21-221962,Property,Sunnyside,8/11/2021,0940,Burglary,Burglary,45.516386423,-122.635434956,7654793,681595,8/11/2021,1
2900 BLOCK OF SE BELMONT ST,21-229875,Person,Sunnyside,8/19/2021,0051,Assault Offenses,Simple Assault,45.516474231,-122.635434356,7654794,681627,8/19/2021,2
2900 BLOCK OF SE BELMONT ST,21-342973,Property,Sunnyside,12/8/2021,2100,Larceny Offenses,All Other Larceny,45.516386423,-122.635434956,7654793,681595,12/8/2021,1
2900 BLOCK OF SE BELMONT ST,21-923975,Property,Sunnyside,11/7/2021,1533,Larceny Offenses,Shoplifting,45.516474231,-122.635434356,7654794,681627,11/7/2021,1
2900 BLOCK OF SE BELMONT ST,21-923976,Property,Sunnyside,10/23/2021,1130,Larceny Offenses,All Other Larceny,45.516474231,-122.635434356,7654794,681627,11/3/2021,1
2900 BLOCK OF SE BELMONT ST,21-924725,Property,Sunnyside,11/9/2021,1550,Vandalism,Vandalism,45.516474231,-122.635434356,7654794,681627,11/9/2021,1
2900 BLOCK OF SE BERKELEY PL,21-20324,Person,Ardenwald,1/22/2021,1733,Assault Offenses,Intimidation,45.464150409,-122.633195567,7654864,662541,1/22/2021,1
2900 BLOCK OF SE COLT DR,21-48173,Property,Reed,2/15/2021,0900,Burglary,Burglary,45.486423324,-122.635123987,7654584,670672,2/22/2021,1
2900 BLOCK OF SE DIVISION ST,21-113654,Property,Richmond,4/28/2021,1022,Larceny Offenses,All Other Larceny,45.504844251,-122.635121949,7654762,677386,4/28/2021,1
2900 BLOCK OF SE DIVISION ST,21-118709,Property,Richmond,4/29/2021,1200,Vandalism,Vandalism,45.504756443,-122.635122550,7654761,677354,5/3/2021,1
2900 BLOCK OF SE DIVISION ST,21-905192,Property,Richmond,3/18/2021,2320,Larceny Offenses,Theft From Motor Vehicle,45.504844251,-122.635121949,7654762,677386,3/19/2021,1
2900 BLOCK OF SE DIVISION ST,21-911140,Property,Richmond,6/16/2021,2100,Larceny Offenses,Theft From Motor Vehicle,45.504844251,-122.635121949,7654762,677386,6/17/2021,1
2900 BLOCK OF SE FRANCIS ST,21-262467,Property,Creston-Kenilworth,9/20/2021,0946,Motor Vehicle Theft,Motor Vehicle Theft,45.494829673,-122.635135657,7654662,673736,9/20/2021,1
2900 BLOCK OF SE FRANCIS ST,21-294225,Property,Creston-Kenilworth,10/20/2021,1900,Motor Vehicle Theft,Motor Vehicle Theft,45.494829673,-122.635135657,7654662,673736,10/21/2021,1
2900 BLOCK OF SE FRANCIS ST,21-305211,Person,Creston-Kenilworth,10/31/2021,2055,Assault Offenses,Simple Assault,45.494829673,-122.635135657,7654662,673736,10/31/2021,1
2900 BLOCK OF SE FRANCIS ST,21-920300,Property,Creston-Kenilworth,9/26/2021,2300,Vandalism,Vandalism,45.494829673,-122.635135657,7654662,673736,9/27/2021,1
2900 BLOCK OF SE FRANCIS ST,21-925776,Property,Creston-Kenilworth,11/15/2021,2015,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.494829673,-122.635135657,7654662,673736,11/16/2021,1
2900 BLOCK OF SE FRANKLIN ST,21-912190,Property,Richmond,5/28/2021,1300,Burglary,Burglary,45.499053409,-122.635068139,7654720,675275,6/23/2021,1
2900 BLOCK OF SE FRANKLIN ST,21-914790,Property,Richmond,7/17/2021,0000,Larceny Offenses,Theft From Motor Vehicle,45.499053409,-122.635068139,7654720,675275,7/26/2021,1
2900 BLOCK OF SE GLADSTONE ST,21-202845,Property,Creston-Kenilworth,7/24/2021,0030,Motor Vehicle Theft,Motor Vehicle Theft,45.493315001,-122.635145046,7654645,673184,7/24/2021,1
2900 BLOCK OF SE GLADSTONE ST,21-908547,Property,Creston-Kenilworth,5/4/2021,0825,Larceny Offenses,Theft From Motor Vehicle,45.493315001,-122.635145046,7654645,673184,5/5/2021,1
2900 BLOCK OF SE HARRISON ST,21-219873,Property,Richmond,8/9/2021,0941,Burglary,Burglary,45.508500144,-122.635934453,7654589,678724,8/9/2021,1
2900 BLOCK OF SE HARRISON ST,21-241242,Property,Hosford-Abernethy,8/30/2021,0000,Larceny Offenses,Theft From Motor Vehicle,45.508412336,-122.635935052,7654588,678692,8/30/2021,1
2900 BLOCK OF SE HAWTHORNE BLVD,21-6585,Property,Richmond,1/7/2021,0347,Burglary,Burglary,45.512026636,-122.635442718,7654749,680006,1/7/2021,1
2900 BLOCK OF SE HAWTHORNE BLVD,21-164014,Property,Sunnyside,6/17/2021,0433,Fraud Offenses,Credit Card/ATM Fraud,45.512114371,-122.635446017,7654749,680038,6/17/2021,1
2900 BLOCK OF SE HAWTHORNE BLVD,21-164014,Property,Sunnyside,6/17/2021,0433,Larceny Offenses,Theft From Building,45.512114371,-122.635446017,7654749,680038,6/17/2021,1
2900 BLOCK OF SE HAWTHORNE BLVD,21-202887,Property,Richmond,7/24/2021,1350,Burglary,Burglary,45.512026636,-122.635442718,7654749,680006,7/24/2021,1
2900 BLOCK OF SE HAWTHORNE BLVD,21-202887,Property,Richmond,7/24/2021,1350,Vandalism,Vandalism,45.512026636,-122.635442718,7654749,680006,7/24/2021,1
2900 BLOCK OF SE HAWTHORNE BLVD,21-217695,Property,Richmond,8/7/2021,0428,Burglary,Burglary,45.512026636,-122.635442718,7654749,680006,8/7/2021,1
2900 BLOCK OF SE HAWTHORNE BLVD,21-302550,Property,Richmond,10/29/2021,0438,Burglary,Burglary,45.512026636,-122.635442718,7654749,680006,10/29/2021,1
2900 BLOCK OF SE HAWTHORNE BLVD,21-361732,Property,Sunnyside,12/28/2021,1200,Motor Vehicle Theft,Motor Vehicle Theft,45.512114371,-122.635446017,7654749,680038,12/29/2021,1
2900 BLOCK OF SE HAWTHORNE BLVD,21-929724,Property,Richmond,12/21/2021,1830,Larceny Offenses,Theft From Motor Vehicle,45.512026636,-122.635442718,7654749,680006,12/23/2021,1
2900 BLOCK OF SE HOLGATE BLVD,21-67787,Property,Reed,3/13/2021,0400,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.490266366,-122.635463461,7654534,672075,3/13/2021,1
2900 BLOCK OF SE KELLY ST,21-166153,Property,Richmond,6/18/2021,2245,Larceny Offenses,All Other Larceny,45.499763953,-122.635071439,7654726,675534,6/19/2021,1
2900 BLOCK OF SE MADISON ST,21-916973,Property,Sunnyside,8/22/2021,0000,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.512910124,-122.635440819,7654758,680328,8/22/2021,1
2900 BLOCK OF SE MAIN ST,21-80853,Property,Sunnyside,3/26/2021,0900,Motor Vehicle Theft,Motor Vehicle Theft,45.513538413,-122.635441031,7654764,680557,3/26/2021,1
2900 BLOCK OF SE MAIN ST,21-901249,Property,Sunnyside,12/29/2020,2300,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.513538413,-122.635441031,7654764,680557,1/19/2021,1
2900 BLOCK OF SE MAIN ST,21-908914,Property,Sunnyside,5/11/2021,2100,Larceny Offenses,Theft From Motor Vehicle,45.513626221,-122.635440430,7654765,680589,5/12/2021,1
2900 BLOCK OF SE MAIN ST,21-914704,Property,Sunnyside,7/21/2021,2000,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.513626221,-122.635440430,7654765,680589,7/25/2021,1
2900 BLOCK OF SE MORRISON ST,21-151075,Property,Sunnyside,6/4/2021,0352,Motor Vehicle Theft,Motor Vehicle Theft,45.517099851,-122.635430564,7654801,681855,6/4/2021,1
2900 BLOCK OF SE MORRISON ST,21-180961,Property,Sunnyside,7/2/2021,2330,Burglary,Burglary,45.517187658,-122.635429964,7654802,681887,7/3/2021,1
2900 BLOCK OF SE POWELL BLVD,21-42481,Property,Richmond,2/15/2021,0730,Burglary,Burglary,45.497240542,-122.635031211,7654712,674614,2/16/2021,1
2900 BLOCK OF SE POWELL BLVD,21-43316,Property,Richmond,2/15/2021,0730,Vandalism,Vandalism,45.497240542,-122.635031211,7654712,674614,2/16/2021,1
2900 BLOCK OF SE POWELL BLVD,21-288499,Property,Richmond,10/15/2021,1827,Robbery,Robbery,45.497240542,-122.635031211,7654712,674614,10/15/2021,1
2900 BLOCK OF SE POWELL BLVD,21-318854,Property,Richmond,11/12/2021,2000,Vandalism,Vandalism,45.497240542,-122.635031211,7654712,674614,11/14/2021,1
2900 BLOCK OF SE POWELL BLVD,21-332223,Property,Richmond,11/28/2021,0443,Burglary,Burglary,45.497240542,-122.635031211,7654712,674614,11/28/2021,1
2900 BLOCK OF SE POWELL BLVD,21-910307,Property,Richmond,5/29/2021,1730,Vandalism,Vandalism,45.497240542,-122.635031211,7654712,674614,5/30/2021,1
2900 BLOCK OF SE SALMON ST,21-160922,Property,Sunnyside,6/13/2021,1930,Motor Vehicle Theft,Motor Vehicle Theft,45.514334093,-122.635439732,7654772,680847,6/14/2021,1
2900 BLOCK OF SE SALMON ST,21-925508,Property,Sunnyside,11/16/2021,0200,Larceny Offenses,Theft From Motor Vehicle,45.514334093,-122.635439732,7654772,680847,11/16/2021,1
2900 BLOCK OF SE STARK ST,21-59794,Property,Kerns,3/5/2021,1821,Motor Vehicle Theft,Motor Vehicle Theft,45.519355502,-122.635410018,7654828,682677,3/5/2021,1
2900 BLOCK OF SE STARK ST,21-258534,Property,Kerns,9/14/2021,1200,Larceny Offenses,Theft From Motor Vehicle,45.519355502,-122.635410018,7654828,682677,9/16/2021,1
2900 BLOCK OF SE STARK ST,21-904814,Property,Kerns,3/11/2021,0400,Larceny Offenses,All Other Larceny,45.519355502,-122.635410018,7654828,682677,3/11/2021,1
2900 BLOCK OF SE STARK ST,21-904815,Property,Kerns,3/11/2021,0400,Larceny Offenses,All Other Larceny,45.519355502,-122.635410018,7654828,682677,3/11/2021,1
2900 BLOCK OF SE STEELE ST,21-328662,Property,Reed,11/24/2021,0545,Burglary,Burglary,45.484755401,-122.635112014,7654571,670064,11/24/2021,1
2900 BLOCK OF SE STEELE ST,21-926234,Property,Reed,11/22/2021,0900,Fraud Offenses,Credit Card/ATM Fraud,45.484667665,-122.635108717,7654571,670032,11/22/2021,1
2900 BLOCK OF SE STEELE ST,21-926234,Property,Reed,11/22/2021,0900,Larceny Offenses,All Other Larceny,45.484667665,-122.635108717,7654571,670032,11/22/2021,1
2900 BLOCK OF SE STEPHENS ST,21-75857,Property,Richmond,3/21/2021,0400,Larceny Offenses,All Other Larceny,45.509820839,-122.635437820,7654729,679202,3/21/2021,1
2900 BLOCK OF SE STEPHENS ST,21-127720,Property,Richmond,3/1/2021,1200,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.509820839,-122.635437820,7654729,679202,5/12/2021,1
2900 BLOCK OF SE TAYLOR ST,21-239392,Property,Sunnyside,8/27/2021,2340,Motor Vehicle Theft,Motor Vehicle Theft,45.515047521,-122.635435340,7654780,681107,8/28/2021,1
2900 BLOCK OF SE TAYLOR ST,21-922911,Property,Sunnyside,10/20/2021,1215,Fraud Offenses,Identity Theft,45.515047521,-122.635435340,7654780,681107,10/22/2021,1
2900 BLOCK OF SE TAYLOR ST,21-928019,Property,Sunnyside,12/10/2021,0400,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.515047521,-122.635435340,7654780,681107,12/10/2021,1
2900 BLOCK OF SE TIBBETTS ST,21-297621,Property,Richmond,10/23/2021,1600,Motor Vehicle Theft,Motor Vehicle Theft,45.500477239,-122.635074841,7654732,675794,10/24/2021,1
2900 BLOCK OF SE TIBBETTS ST,21-903500,Property,Richmond,2/9/2021,2330,Vandalism,Vandalism,45.500477239,-122.635074841,7654732,675794,2/22/2021,1
2900 BLOCK OF SE TIBBETTS ST,21-907582,Property,Richmond,4/20/2021,0100,Larceny Offenses,Theft From Motor Vehicle,45.500477239,-122.635074841,7654732,675794,4/20/2021,1
2900 BLOCK OF SE TIBBETTS ST,21-911878,Property,Richmond,6/1/2021,0230,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.500565047,-122.635074240,7654733,675826,6/21/2021,1
2900 BLOCK OF SE TIBBETTS ST,21-920039,Property,Richmond,9/3/2021,1500,Larceny Offenses,All Other Larceny,45.500565047,-122.635074240,7654733,675826,9/22/2021,1
2900 BLOCK OF SE TIBBETTS ST,21-925051,Property,Richmond,10/30/2021,0300,Larceny Offenses,Theft From Motor Vehicle,45.500477239,-122.635074841,7654732,675794,11/12/2021,1
2900 BLOCK OF SE TOLMAN ST,21-903877,Property,Eastmoreland,2/27/2021,1100,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.475645782,-122.632932923,7655042,666729,2/27/2021,1
2900 BLOCK OF SE TOLMAN ST,21-912627,Property,Eastmoreland,6/18/2021,1315,Fraud Offenses,Identity Theft,45.475567213,-122.632879276,7655055,666700,6/30/2021,1
2900 BLOCK OF SE WOODWARD ST,21-906438,Property,Richmond,4/4/2021,0200,Vandalism,Vandalism,45.501985917,-122.635092535,7654742,676344,4/4/2021,1
2900 BLOCK OF SE YAMHILL ST,21-131772,Property,Sunnyside,5/16/2021,1042,Motor Vehicle Theft,Motor Vehicle Theft,45.515760876,-122.635434848,7654787,681367,5/16/2021,1
2900 BLOCK OF SE YAMHILL ST,21-192511,Property,Sunnyside,7/14/2021,1047,Larceny Offenses,Theft From Motor Vehicle,45.515760876,-122.635434848,7654787,681367,7/14/2021,1
2900 BLOCK OF SE YAMHILL ST,21-918786,Property,Sunnyside,8/20/2021,0512,Larceny Offenses,Theft From Building,45.515760876,-122.635434848,7654787,681367,9/8/2021,1
2900 BLOCK OF SW 1ST AVE,21-911119,Property,South Portland,6/7/2021,1300,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.501903798,-122.678768496,7643547,676613,6/8/2021,1
2900 BLOCK OF SW 2ND AVE,21-920317,Property,South Portland,9/23/2021,0000,Vandalism,Vandalism,45.501916356,-122.679841941,7643272,676625,9/27/2021,1
2900 BLOCK OF SW 2ND AVE,21-921101,Property,South Portland,10/4/2021,1300,Vandalism,Vandalism,45.501916356,-122.679841941,7643272,676625,10/4/2021,1
2900 BLOCK OF SW 2ND AVE,21-921110,Property,South Portland,10/4/2021,1300,Vandalism,Vandalism,45.501916356,-122.679841941,7643272,676625,10/4/2021,1
2900 BLOCK OF SW 2ND AVE,21-921112,Property,South Portland,10/4/2021,1300,Vandalism,Vandalism,45.501916356,-122.679841941,7643272,676625,10/4/2021,1
2900 BLOCK OF SW 4TH AVE,21-144467,Property,Homestead,5/28/2021,2000,Burglary,Burglary,45.501935883,-122.681992522,7642721,676647,5/28/2021,1
2900 BLOCK OF SW 4TH AVE,21-231302,Property,Homestead,8/18/2021,2100,Larceny Offenses,Theft From Motor Vehicle,45.501932770,-122.681867548,7642753,676645,8/20/2021,1
2900 BLOCK OF SW 4TH AVE,21-231302,Property,Homestead,8/18/2021,2100,Vandalism,Vandalism,45.501932770,-122.681867548,7642753,676645,8/20/2021,1
2900 BLOCK OF SW 4TH AVE,21-917107,Property,Homestead,8/20/2021,2035,Larceny Offenses,All Other Larceny,45.501932770,-122.681867548,7642753,676645,8/20/2021,1
2900 BLOCK OF SW CAROLINA ST,21-235441,Property,Hillsdale,8/23/2021,2330,Larceny Offenses,Theft From Motor Vehicle,45.478211385,-122.707383632,7635977,668177,8/24/2021,1
2900 BLOCK OF SW CAROLINA ST,21-922735,Property,Hillsdale,10/22/2021,1300,Larceny Offenses,All Other Larceny,45.478211385,-122.707383632,7635977,668177,10/22/2021,1
2900 BLOCK OF SW CHAMPLAIN DR,21-901055,Property,Arlington Heights,1/15/2021,1632,Larceny Offenses,All Other Larceny,45.522248656,-122.710918442,7635510,684252,1/16/2021,1
2900 BLOCK OF SW CHAMPLAIN DR,21-903834,Property,Arlington Heights,2/27/2021,0500,Larceny Offenses,Theft From Motor Vehicle,45.521949908,-122.712612466,7635073,684155,2/27/2021,1
2900 BLOCK OF SW CHAMPLAIN DR,21-922512,Property,Arlington Heights,10/18/2021,0100,Larceny Offenses,Theft From Motor Vehicle,45.521949908,-122.712612466,7635073,684155,10/18/2021,1
2900 BLOCK OF SW FAIRMOUNT BLVD,21-84694,Property,Southwest Hills,3/30/2021,1450,Vandalism,Vandalism,45.496238447,-122.699906967,7638073,674695,3/30/2021,1
2900 BLOCK OF SW FAIRVIEW BLVD,21-153318,Property,Arlington Heights,6/6/2021,1110,Larceny Offenses,All Other Larceny,45.521814120,-122.710686852,7635565,684092,6/6/2021,1
2900 BLOCK OF SW HUME CT,21-915081,Property,Multnomah,7/29/2021,0630,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.464539610,-122.707226973,7635881,663193,7/29/2021,1
2900 BLOCK OF SW MILES ST,21-909915,Property,Multnomah,5/26/2021,0600,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.470733080,-122.707182852,7635954,665450,5/26/2021,1
