Address,CaseNumber,CrimeAgainst,Neighborhood,OccurDate,OccurTime,OffenseCategory,OffenseType,OpenDataLat,OpenDataLon,OpenDataX,OpenDataY,ReportDate,OffenseCount
7800 BLOCK OF SE 52ND AVE,19-901466,Property,Brentwood-Darlington,1/21/2019,2100,Vandalism,Vandalism,45.466366100,-122.609953878,7660846,663192,1/25/2019,1
7800 BLOCK OF SE 60TH AVE,19-911106,Property,Brentwood-Darlington,6/29/2019,0500,Larceny Offenses,All Other Larceny,45.466896812,-122.602112815,7662862,663333,7/3/2019,1
7800 BLOCK OF SE 64TH AVE,19-241417,Property,Brentwood-Darlington,7/17/2019,0930,Motor Vehicle Theft,Motor Vehicle Theft,45.466351127,-122.597897153,7663938,663106,7/17/2019,1
7800 BLOCK OF SE 67TH AVE,19-295772,Property,Brentwood-Darlington,8/28/2019,0130,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.466799727,-122.594365467,7664848,663246,8/28/2019,1
7800 BLOCK OF SE 70TH AVE,19-917720,Property,Brentwood-Darlington,10/10/2019,2240,Burglary,Burglary,45.466836913,-122.591422965,7665603,663240,10/15/2019,1
7800 BLOCK OF SE 72ND AVE,19-54816,Property,Brentwood-Darlington,2/18/2019,0100,Larceny Offenses,Theft From Motor Vehicle,45.466609559,-122.589293461,7666147,663143,2/18/2019,1
7800 BLOCK OF SE 72ND AVE,19-224408,Property,Brentwood-Darlington,7/4/2019,2150,Burglary,Burglary,45.466609559,-122.589293461,7666147,663143,7/4/2019,1
7800 BLOCK OF SE 82ND AVE,19-401438,Property,Brentwood-Darlington,11/21/2019,2042,Vandalism,Vandalism,45.466591457,-122.579108239,7668759,663069,11/21/2019,1
7800 BLOCK OF SE 82ND AVE,19-440754,Property,Brentwood-Darlington,12/26/2019,1459,Burglary,Burglary,45.466591457,-122.579108239,7668759,663069,12/26/2019,1
7800 BLOCK OF SE 92ND AVE,19-40881,Property,Lents,2/4/2019,1900,Motor Vehicle Theft,Motor Vehicle Theft,45.466453565,-122.568669154,7671435,662950,2/5/2019,1
7800 BLOCK OF SE 92ND AVE,19-67279,Property,Lents,3/1/2019,0030,Motor Vehicle Theft,Motor Vehicle Theft,45.466453565,-122.568669154,7671435,662950,3/1/2019,1
7800 BLOCK OF SE 92ND AVE,19-316719,Property,Lents,9/5/2019,0110,Motor Vehicle Theft,Motor Vehicle Theft,45.466453565,-122.568669154,7671435,662950,9/13/2019,1
7800 BLOCK OF SE 92ND AVE,19-901271,Property,Lents,1/21/2019,2200,Larceny Offenses,Theft From Motor Vehicle,45.466453565,-122.568669154,7671435,662950,1/22/2019,1
7800 BLOCK OF SE 92ND AVE,19-909861,Property,Lents,6/12/2019,2000,Larceny Offenses,Theft From Motor Vehicle,45.466453565,-122.568669154,7671435,662950,6/14/2019,1
7800 BLOCK OF SE 103RD AVE,19-395211,Person,Lents,11/16/2019,1749,Assault Offenses,Simple Assault,45.466134706,-122.557864885,7674203,662763,11/16/2019,2
7800 BLOCK OF SE 103RD AVE,19-907458,Property,Lents,5/5/2019,0100,Larceny Offenses,Theft From Motor Vehicle,45.466134706,-122.557864885,7674203,662763,5/5/2019,1
7800 BLOCK OF SE 103RD AVE,19-907483,Property,Lents,5/4/2019,2200,Larceny Offenses,Theft From Motor Vehicle,45.466134706,-122.557864885,7674203,662763,5/5/2019,1
7800 BLOCK OF SE 105TH AVE,19-910531,Property,Lents,6/24/2019,2201,Larceny Offenses,Theft From Motor Vehicle,45.466447916,-122.555696630,7674762,662863,6/25/2019,1
7800 BLOCK OF SE 109TH AVE,19-402384,Property,Lents,11/19/2019,1200,Motor Vehicle Theft,Motor Vehicle Theft,45.466554702,-122.551107352,7675940,662872,11/22/2019,1
7800 BLOCK OF SE 111TH AVE,19-100773,Property,Lents,3/29/2019,1400,Vandalism,Vandalism,45.466468399,-122.549334050,7676394,662829,3/29/2019,1
7800 BLOCK OF SE 111TH AVE,19-101443,Property,Lents,3/28/2019,1400,Extortion/Blackmail,Extortion/Blackmail,45.466468399,-122.549334050,7676394,662829,3/30/2019,1
7800 BLOCK OF SE 112TH AVE,19-904350,Property,Lents,3/14/2019,0100,Larceny Offenses,Theft From Motor Vehicle,45.466355260,-122.548140751,7676699,662780,3/15/2019,1
7800 BLOCK OF SE 114TH AVE,19-900415,Property,Pleasant Valley,12/21/2018,1156,Larceny Offenses,All Other Larceny,45.466599780,-122.545197947,7677456,662850,1/8/2019,1
7800 BLOCK OF SE 162ND AVE,19-910090,Property,Pleasant Valley,6/17/2019,0730,Larceny Offenses,Theft From Motor Vehicle,45.466077259,-122.496803902,7689863,662349,6/17/2019,1
7800 BLOCK OF SE ALTA VERDE DR,19-89970,Property,Pleasant Valley,3/20/2019,1700,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.466694595,-122.543879565,7677795,662876,3/20/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-10577,Property,Lents,1/10/2019,0151,Motor Vehicle Theft,Motor Vehicle Theft,45.466304925,-122.564581386,7672482,662869,1/10/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-16731,Property,Lents,1/15/2019,1042,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.466304925,-122.564581386,7672482,662869,1/15/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-23731,Property,Lents,1/20/2019,2100,Larceny Offenses,Theft From Motor Vehicle,45.466304925,-122.564581386,7672482,662869,1/21/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-31696,Property,Lents,1/26/2019,2300,Motor Vehicle Theft,Motor Vehicle Theft,45.466304925,-122.564581386,7672482,662869,1/28/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-50446,Property,Lents,2/13/2019,1800,Motor Vehicle Theft,Motor Vehicle Theft,45.466304925,-122.564581386,7672482,662869,2/14/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-85547,Property,Lents,3/16/2019,2330,Motor Vehicle Theft,Motor Vehicle Theft,45.466304925,-122.564581386,7672482,662869,3/17/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-114903,Person,Lents,4/9/2019,2104,Assault Offenses,Aggravated Assault,45.466304925,-122.564581386,7672482,662869,4/9/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-138715,Property,Lents,4/29/2019,1509,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.466304925,-122.564581386,7672482,662869,4/29/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-193094,Property,Lents,6/10/2019,2123,Larceny Offenses,Theft From Motor Vehicle,45.466304925,-122.564581386,7672482,662869,6/10/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-312906,Property,Lents,9/6/2019,2340,Larceny Offenses,All Other Larceny,45.466304925,-122.564581386,7672482,662869,9/10/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-352044,Property,Lents,10/11/2019,0800,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.466304925,-122.564581386,7672482,662869,10/11/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-358372,Property,Lents,10/17/2019,0847,Larceny Offenses,Theft From Motor Vehicle,45.466304925,-122.564581386,7672482,662869,10/17/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-380134,Property,Lents,11/4/2019,1115,Larceny Offenses,Theft From Motor Vehicle,45.466304925,-122.564581386,7672482,662869,11/4/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-913163,Property,Lents,8/5/2019,1100,Larceny Offenses,Theft From Motor Vehicle,45.466304925,-122.564581386,7672482,662869,8/5/2019,1
7800 BLOCK OF SE ASPEN SUMMIT DR,19-919426,Property,Lents,11/9/2019,0400,Larceny Offenses,Theft From Motor Vehicle,45.466304925,-122.564581386,7672482,662869,11/9/2019,1
7800 BLOCK OF SE CENTER ST,19-20254,Property,Foster-Powell,1/17/2019,1700,Larceny Offenses,All Other Larceny,45.493794061,-122.582912537,7668039,673009,1/18/2019,1
7800 BLOCK OF SE CENTER ST,19-145817,Person,Foster-Powell,5/5/2019,0724,Assault Offenses,Simple Assault,45.493881868,-122.582911856,7668040,673041,5/5/2019,1
7800 BLOCK OF SE CENTER ST,19-151728,Property,Foster-Powell,5/9/2019,1700,Larceny Offenses,All Other Larceny,45.493881868,-122.582911856,7668040,673041,5/9/2019,1
7800 BLOCK OF SE CLAY ST,19-84473,Property,Montavilla,3/16/2019,0100,Larceny Offenses,Theft From Motor Vehicle,45.511558930,-122.582455871,7668323,679481,3/16/2019,1
7800 BLOCK OF SE FLAVEL ST,19-920703,Property,Brentwood-Darlington,4/12/2015,0235,Larceny Offenses,Theft From Motor Vehicle,45.468711141,-122.582652244,7667870,663865,11/26/2019,1
7800 BLOCK OF SE FOSTER RD,19-354073,Person,Foster-Powell,10/13/2019,1702,Assault Offenses,Simple Assault,45.484260507,-122.582582544,7668034,669532,10/13/2019,2
7800 BLOCK OF SE FOSTER RD,19-429431,Property,Foster-Powell,12/16/2019,0340,Burglary,Burglary,45.484260507,-122.582582544,7668034,669532,12/16/2019,1
7800 BLOCK OF SE FOSTER RD,19-436239,Property,Mt Scott-Arleta,12/21/2019,1500,Larceny Offenses,All Other Larceny,45.484182535,-122.582645992,7668017,669504,12/21/2019,1
7800 BLOCK OF SE HENDERSON ST,19-368382,Property,Brentwood-Darlington,10/25/2019,1231,Vandalism,Vandalism,45.470074610,-122.582507240,7667920,664361,10/25/2019,1
7800 BLOCK OF SE LONG ST,19-388763,Property,Foster-Powell,11/11/2019,0100,Burglary,Burglary,45.488809916,-122.582706403,7668045,671191,11/11/2019,1
7800 BLOCK OF SE MADISON ST,19-117731,Property,Montavilla,4/11/2019,1930,Motor Vehicle Theft,Motor Vehicle Theft,45.512883388,-122.582797113,7668248,679966,4/12/2019,1
7800 BLOCK OF SE MAIN ST,19-74255,Property,Montavilla,3/7/2019,2020,Counterfeiting/Forgery,Counterfeiting/Forgery,45.513722794,-122.582804485,7668254,680272,3/7/2019,1
7800 BLOCK OF SE MARKET ST,19-104136,Property,Montavilla,4/1/2019,0000,Burglary,Burglary,45.510864838,-122.582453832,7668317,679228,4/1/2019,1
7800 BLOCK OF SE MARTINS ST,19-365757,Property,Mt Scott-Arleta,10/23/2019,0911,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.478888507,-122.582884858,7667906,667576,10/23/2019,1
7800 BLOCK OF SE MILWAUKIE AVE,19-900814,Property,Sellwood-Moreland,1/13/2019,2100,Larceny Offenses,Theft From Motor Vehicle,45.467498187,-122.648029284,7651092,663862,1/14/2019,1
7800 BLOCK OF SE MITCHELL ST,19-146978,Property,Foster-Powell,5/5/2019,2200,Motor Vehicle Theft,Motor Vehicle Theft,45.485519948,-122.582878337,7667970,669993,5/6/2019,1
7800 BLOCK OF SE OAKS PARK WAY,19-103451,Property,Sellwood-Moreland,3/31/2019,1230,Motor Vehicle Theft,Motor Vehicle Theft,45.466997516,-122.662566295,7647359,663779,3/31/2019,1
7800 BLOCK OF SE OAKS PARK WAY,19-180936,Property,Sellwood-Moreland,6/1/2019,0925,Larceny Offenses,All Other Larceny,45.466997516,-122.662566295,7647359,663779,6/1/2019,1
7800 BLOCK OF SE OAKS PARK WAY,19-909743,Property,Sellwood-Moreland,6/10/2019,1915,Larceny Offenses,Theft From Motor Vehicle,45.466997516,-122.662566295,7647359,663779,6/11/2019,1
7800 BLOCK OF SE OAKS PARK WAY,19-912549,Property,Sellwood-Moreland,7/26/2019,1500,Larceny Offenses,Theft From Motor Vehicle,45.466997516,-122.662566295,7647359,663779,7/26/2019,1
7800 BLOCK OF SE OAKS PARK WAY,19-913267,Property,Sellwood-Moreland,8/3/2019,1300,Larceny Offenses,Pocket-Picking,45.466997516,-122.662566295,7647359,663779,8/3/2019,1
7800 BLOCK OF SE POWELL BLVD,19-149842,Property,South Tabor,5/8/2019,0424,Larceny Offenses,All Other Larceny,45.497460311,-122.582414968,7668201,674342,5/8/2019,1
7800 BLOCK OF SE POWELL BLVD,19-166520,Property,South Tabor,5/6/2019,1233,Larceny Offenses,Shoplifting,45.497460311,-122.582414968,7668201,674342,5/21/2019,1
7800 BLOCK OF SE POWELL BLVD,19-234984,Property,South Tabor,7/12/2019,1818,Larceny Offenses,Theft From Motor Vehicle,45.497460311,-122.582414968,7668201,674342,7/12/2019,1
7800 BLOCK OF SE POWELL BLVD,19-351803,Property,South Tabor,10/11/2019,1740,Larceny Offenses,Shoplifting,45.497460311,-122.582414968,7668201,674342,10/11/2019,1
7800 BLOCK OF SE POWELL BLVD,19-355078,Property,South Tabor,10/14/2019,1408,Larceny Offenses,Theft From Building,45.497460311,-122.582414968,7668201,674342,10/14/2019,1
7800 BLOCK OF SE POWELL BLVD,19-439035,Person,South Tabor,12/24/2019,1431,Assault Offenses,Aggravated Assault,45.497460311,-122.582414968,7668201,674342,12/24/2019,1
7800 BLOCK OF SE STARK ST,19-50823,Property,Montavilla,2/14/2019,2049,Vandalism,Vandalism,45.519125231,-122.583392923,7668154,682245,2/14/2019,1
7800 BLOCK OF SE STARK ST,19-101659,Property,Montavilla,3/30/2019,0543,Burglary,Burglary,45.519118609,-122.582850198,7668293,682239,3/30/2019,1
7800 BLOCK OF SE STARK ST,19-153969,Property,Montavilla,5/11/2019,1203,Burglary,Burglary,45.519118609,-122.582850198,7668293,682239,5/11/2019,1
7800 BLOCK OF SE STARK ST,19-901810,Property,Montavilla,1/29/2019,1730,Larceny Offenses,Theft From Motor Vehicle,45.519118609,-122.582850198,7668293,682239,1/30/2019,1
7800 BLOCK OF SE TOLMAN ST,19-154538,Society,Mt Scott-Arleta,5/11/2019,2009,Animal Cruelty Offenses,Animal Cruelty,45.477516477,-122.582896965,7667890,667076,5/11/2019,1
7800 BLOCK OF SE TOLMAN ST,19-917665,Property,Mt Scott-Arleta,9/1/2019,1105,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.477516477,-122.582896965,7667890,667076,10/14/2019,1
7800 BLOCK OF SE WOODSTOCK BLVD,19-88269,Property,Mt Scott-Arleta,3/5/2019,1400,Vandalism,Vandalism,45.479645950,-122.582873622,7667916,667852,3/19/2019,1
7800 BLOCK OF SW 5TH AVE,19-357372,Property,South Burlingame,10/16/2019,1238,Burglary,Burglary,45.467813542,-122.684386848,7641771,664227,10/16/2019,1
7800 BLOCK OF SW 11TH AVE,19-921362,Property,South Burlingame,12/6/2019,0740,Vandalism,Vandalism,45.467891443,-122.689946432,7640346,664294,12/6/2019,1
7800 BLOCK OF SW 17TH DR,19-303302,Property,Hillsdale,9/2/2019,2100,Larceny Offenses,Theft From Motor Vehicle,45.467961744,-122.694741471,7639117,664353,9/3/2019,1
7800 BLOCK OF SW 17TH DR,19-303302,Property,Hillsdale,9/2/2019,2100,Vandalism,Vandalism,45.467961744,-122.694741471,7639117,664353,9/3/2019,1
7800 BLOCK OF SW 17TH DR,19-914441,Property,Hillsdale,8/23/2019,1645,Fraud Offenses,Identity Theft,45.467961744,-122.694741471,7639117,664353,8/26/2019,1
7800 BLOCK OF SW CAPITOL HILL RD,19-921602,Property,Hillsdale,12/8/2019,0200,Larceny Offenses,Theft From Motor Vehicle,45.467659957,-122.699900367,7637791,664279,12/8/2019,1
7800 BLOCK OF SW CAPITOL HWY,19-230596,Property,Multnomah,7/9/2019,1240,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.467958220,-122.713501292,7634306,664483,7/9/2019,1
7800 BLOCK OF SW CAPITOL HWY,19-305332,Property,Multnomah,9/3/2019,1000,Motor Vehicle Theft,Motor Vehicle Theft,45.467714314,-122.714482236,7634052,664401,9/4/2019,1
7800 BLOCK OF SW CAPITOL HWY,19-335802,Property,Multnomah,9/28/2019,1347,Robbery,Robbery,45.467958220,-122.713501292,7634306,664483,9/28/2019,1
7800 BLOCK OF SW RUBY TER,19-904594,Property,South Burlingame,2/26/2019,0845,Fraud Offenses,Credit Card/ATM Fraud,45.466235746,-122.679342977,7643049,663617,3/19/2019,1
7800 BLOCK OF SW RUBY TER,19-904594,Property,South Burlingame,2/26/2019,0845,Fraud Offenses,Identity Theft,45.466235746,-122.679342977,7643049,663617,3/19/2019,1
7800 BLOCK OF SW TERWILLIGER BLVD,19-326808,Person,South Burlingame,9/21/2019,1231,Assault Offenses,Intimidation,45.467565299,-122.684888120,7641640,664140,9/21/2019,1
7800 BLOCK OF SW TERWILLIGER BLVD,19-920694,Property,South Burlingame,11/26/2019,1918,Larceny Offenses,All Other Larceny,45.467565299,-122.684888120,7641640,664140,11/26/2019,1
7900 BLOCK OF E BURNSIDE ST,19-909084,Property,Montavilla,3/26/2019,0800,Larceny Offenses,All Other Larceny,45.522847019,-122.581948771,7668559,683592,5/31/2019,1
7900 BLOCK OF N BANK ST,19-265323,Property,St Johns,8/3/2019,2200,Larceny Offenses,Theft From Motor Vehicle,45.598501716,-122.743470494,7627942,712274,8/4/2019,1
7900 BLOCK OF N BRANDON AVE,19-908552,Property,Kenton,5/21/2019,2000,Larceny Offenses,Theft From Motor Vehicle,45.580612223,-122.688969280,7641710,705371,5/21/2019,1
7900 BLOCK OF N CLARENDON AVE,19-901435,Property,Portsmouth,1/24/2019,0105,Larceny Offenses,Theft From Motor Vehicle,45.584816906,-122.725357302,7632439,707158,1/24/2019,1
7900 BLOCK OF N EMERALD AVE,19-902695,Property,Kenton,2/13/2019,2243,Larceny Offenses,Theft From Motor Vehicle,45.580931450,-122.699991922,7638892,705564,2/14/2019,1
7900 BLOCK OF N FESSENDEN ST,19-102846,Property,St Johns,3/31/2019,0258,Motor Vehicle Theft,Motor Vehicle Theft,45.595656737,-122.744585112,7627628,711245,3/31/2019,1
7900 BLOCK OF N FESSENDEN ST,19-152254,Property,St Johns,5/10/2019,0130,Motor Vehicle Theft,Motor Vehicle Theft,45.595739822,-122.744545411,7627639,711275,5/10/2019,1
7900 BLOCK OF N FESSENDEN ST,19-289925,Property,St Johns,8/23/2019,0800,Vandalism,Vandalism,45.595656737,-122.744585112,7627628,711245,8/23/2019,1
7900 BLOCK OF N FESSENDEN ST,19-299814,Property,St Johns,8/30/2019,1900,Burglary,Burglary,45.595656737,-122.744585112,7627628,711245,8/31/2019,1
7900 BLOCK OF N FESSENDEN ST,19-340579,Person,St Johns,10/2/2019,1455,Assault Offenses,Simple Assault,45.595656737,-122.744585112,7627628,711245,10/2/2019,1
7900 BLOCK OF N FESSENDEN ST,19-400647,Property,St Johns,11/21/2019,0743,Larceny Offenses,Theft From Motor Vehicle,45.595656737,-122.744585112,7627628,711245,11/21/2019,1
7900 BLOCK OF N FOWLER AVE,19-919867,Property,Kenton,11/14/2019,0904,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.581041588,-122.706560222,7637212,705650,11/14/2019,1
7900 BLOCK OF N HEREFORD AVE,19-900840,Property,Portsmouth,1/8/2019,1400,Vandalism,Vandalism,45.583059539,-122.721740496,7633347,706492,1/15/2019,1
7900 BLOCK OF N INTERSTATE AVE,19-219375,Property,Kenton,7/1/2019,0915,Vandalism,Vandalism,45.580976935,-122.681903632,7643522,705455,7/1/2019,1
7900 BLOCK OF N INTERSTATE AVE,19-309952,Property,Kenton,9/8/2019,0200,Larceny Offenses,Theft From Building,45.580976935,-122.681903632,7643522,705455,9/8/2019,1
7900 BLOCK OF N JERSEY ST,19-286624,Property,St Johns,8/20/2019,2100,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.587947220,-122.748367419,7626582,708462,8/21/2019,1
7900 BLOCK OF N JERSEY ST,19-286624,Property,St Johns,8/20/2019,2100,Motor Vehicle Theft,Motor Vehicle Theft,45.587947220,-122.748367419,7626582,708462,8/21/2019,1
7900 BLOCK OF N JERSEY ST,19-320676,Property,St Johns,9/13/2019,1700,Vandalism,Vandalism,45.588027794,-122.748315905,7626596,708491,9/16/2019,1
7900 BLOCK OF N JERSEY ST,19-911377,Property,St Johns,7/9/2019,0200,Larceny Offenses,Theft From Motor Vehicle,45.587947220,-122.748367419,7626582,708462,7/9/2019,1
7900 BLOCK OF N KERBY AVE,19-922244,Property,Piedmont,12/17/2019,2335,Larceny Offenses,All Other Larceny,45.581033358,-122.672399768,7645955,705410,12/18/2019,1
7900 BLOCK OF N KERBY AVE,19-922276,Property,Piedmont,12/14/2019,1535,Larceny Offenses,All Other Larceny,45.581033358,-122.672399768,7645955,705410,12/18/2019,1
7900 BLOCK OF N LOMBARD ST,19-25515,Property,St Johns,1/23/2019,0342,Burglary,Burglary,45.589085910,-122.747662272,7626774,708872,1/23/2019,1
7900 BLOCK OF N NEWMAN AVE,19-22806,Property,Portsmouth,1/19/2019,2200,Vandalism,Vandalism,45.581377037,-122.715372271,7634960,705834,1/20/2019,1
7900 BLOCK OF N NEWMAN AVE,19-913793,Property,Portsmouth,8/13/2019,0600,Larceny Offenses,Theft From Motor Vehicle,45.581377037,-122.715372271,7634960,705834,8/13/2019,1
7900 BLOCK OF N SEWARD AVE,19-36494,Property,Kenton,1/30/2019,2230,Motor Vehicle Theft,Motor Vehicle Theft,45.581055728,-122.703532721,7637987,705634,2/1/2019,1
7900 BLOCK OF N UPLAND DR,19-1343,Property,St Johns,12/31/2018,1700,Vandalism,Vandalism,45.601088813,-122.741649836,7628434,713204,1/2/2019,1
7900 BLOCK OF N UPLAND DR,19-46774,Property,St Johns,2/11/2019,0643,Vandalism,Vandalism,45.601088813,-122.741649836,7628434,713204,2/11/2019,1
7900 BLOCK OF N UPLAND DR,19-183195,Property,St Johns,6/1/2019,1600,Burglary,Burglary,45.601089120,-122.741774923,7628402,713205,6/3/2019,1
7900 BLOCK OF N VAN HOUTEN AVE,19-302296,Person,Portsmouth,9/2/2019,1047,Assault Offenses,Simple Assault,45.584501637,-122.724493112,7632657,707037,9/2/2019,3
7900 BLOCK OF N VAN HOUTEN AVE,19-381051,Person,Portsmouth,11/5/2019,0738,Assault Offenses,Simple Assault,45.584501637,-122.724493112,7632657,707037,11/5/2019,1
7900 BLOCK OF N WAYLAND AVE,19-919945,Property,Portsmouth,11/14/2019,2100,Larceny Offenses,Theft From Motor Vehicle,45.581074727,-122.711406401,7635972,705696,11/15/2019,1
7900 BLOCK OF NE 33RD DR,19-81351,Property,Sunderland,3/14/2019,0910,Motor Vehicle Theft,Motor Vehicle Theft,45.580520182,-122.633415022,7655928,704957,3/14/2019,1
7900 BLOCK OF NE 33RD DR,19-112238,Property,Sunderland,4/7/2019,1200,Motor Vehicle Theft,Motor Vehicle Theft,45.580520182,-122.633415022,7655928,704957,4/7/2019,1
7900 BLOCK OF NE 33RD DR,19-138369,Property,Sunderland,4/25/2019,1630,Motor Vehicle Theft,Motor Vehicle Theft,45.580520182,-122.633415022,7655928,704957,4/29/2019,1
7900 BLOCK OF NE 33RD DR,19-904201,Property,Sunderland,3/12/2019,1553,Larceny Offenses,Shoplifting,45.580520182,-122.633415022,7655928,704957,3/12/2019,1
7900 BLOCK OF NE 33RD DR,19-907711,Property,Sunderland,4/22/2019,0032,Larceny Offenses,All Other Larceny,45.580520182,-122.633415022,7655928,704957,5/8/2019,1
7900 BLOCK OF NE 82ND AVE,19-681601,Property,,11/9/2019,0000,Fraud Offenses,Credit Card/ATM Fraud,45.579577371,-122.572435366,7671527,704207,11/10/2019,1
7900 BLOCK OF NE 82ND AVE,19-904061,Property,,3/9/2019,0915,Vandalism,Vandalism,45.579577371,-122.572435366,7671527,704207,3/9/2019,1
7900 BLOCK OF NE 82ND AVE,19-912758,Property,,7/26/2019,1700,Larceny Offenses,Theft From Motor Vehicle,45.579577371,-122.572435366,7671527,704207,7/28/2019,1
7900 BLOCK OF NE 82ND AVE,19-921211,Property,,12/3/2019,2200,Larceny Offenses,Theft From Motor Vehicle,45.579577371,-122.572435366,7671527,704207,12/4/2019,1
7900 BLOCK OF NE 82ND AVE,19-921213,Property,,11/4/2019,0000,Vandalism,Vandalism,45.579577371,-122.572435366,7671527,704207,12/4/2019,1
7900 BLOCK OF NE ALBERTA ST,19-285271,Property,Cully,8/20/2019,0438,Burglary,Burglary,45.559177910,-122.580555764,7669257,696825,8/20/2019,1
7900 BLOCK OF NE CLACKAMAS ST,19-50316,Property,Montavilla,2/12/2019,0500,Larceny Offenses,Theft From Motor Vehicle,45.532872590,-122.581465447,7668777,687243,2/14/2019,1
7900 BLOCK OF NE FAILING ST,19-63594,Property,Roseway,2/24/2019,1900,Larceny Offenses,Theft From Motor Vehicle,45.550973489,-122.581227304,7669008,693839,2/26/2019,1
7900 BLOCK OF NE GLISAN ST,19-248963,Property,Montavilla,7/23/2019,0440,Burglary,Burglary,45.526389179,-122.581938146,7668595,684883,7/23/2019,1
7900 BLOCK OF NE GLISAN ST,19-339046,Property,Montavilla,9/29/2019,0300,Larceny Offenses,All Other Larceny,45.526476915,-122.581941363,7668595,684915,10/1/2019,1
7900 BLOCK OF NE GOING ST,19-172186,Property,Cully,5/24/2019,2350,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.557322987,-122.580874383,7669158,696151,5/25/2019,1
7900 BLOCK OF NE HALSEY ST,19-242794,Property,Montavilla,7/17/2019,1200,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.533651743,-122.581466690,7668784,687527,7/18/2019,1
7900 BLOCK OF NE HALSEY ST,19-266108,Property,Montavilla,8/2/2019,2200,Vandalism,Vandalism,45.533651743,-122.581466690,7668784,687527,8/5/2019,1
7900 BLOCK OF NE KLICKITAT ST,19-916515,Property,Roseway,9/22/2019,0915,Larceny Offenses,All Other Larceny,45.546398339,-122.581317236,7668942,692172,9/26/2019,1
7900 BLOCK OF NE MARTIN LUTHER KING JR BLVD,19-12431,Property,Woodlawn,1/11/2019,1547,Robbery,Robbery,45.580881883,-122.661215750,7648816,705278,1/11/2019,1
7900 BLOCK OF NE MARTIN LUTHER KING JR BLVD,19-142829,Person,Piedmont,5/2/2019,2030,Assault Offenses,Aggravated Assault,45.580907860,-122.661439445,7648759,705289,5/2/2019,2
7900 BLOCK OF NE MARTIN LUTHER KING JR BLVD,19-394813,Property,Piedmont,11/16/2019,1140,Vandalism,Vandalism,45.580907860,-122.661439445,7648759,705289,11/16/2019,1
7900 BLOCK OF NE MARTIN LUTHER KING JR BLVD,19-399638,Person,Piedmont,11/20/2019,1331,Assault Offenses,Simple Assault,45.580907860,-122.661439445,7648759,705289,11/20/2019,1
7900 BLOCK OF NE MARTIN LUTHER KING JR BLVD,19-420615,Person,Woodlawn,12/8/2019,1531,Assault Offenses,Simple Assault,45.580881883,-122.661215750,7648816,705278,12/8/2019,1
7900 BLOCK OF NE MARTIN LUTHER KING JR BLVD,19-423127,Person,Woodlawn,12/10/2019,1900,Assault Offenses,Simple Assault,45.580881883,-122.661215750,7648816,705278,12/10/2019,1
7900 BLOCK OF NE MARTIN LUTHER KING JR BLVD,19-916350,Property,Woodlawn,8/21/2019,1050,Larceny Offenses,All Other Larceny,45.580881883,-122.661215750,7648816,705278,9/23/2019,1
7900 BLOCK OF NE PRESCOTT ST,19-903715,Property,Roseway,4/30/2015,0935,Fraud Offenses,Identity Theft,45.555384270,-122.581123520,7669076,695446,3/4/2019,1
7900 BLOCK OF NE PRESCOTT ST,19-914680,Property,Cully,8/25/2019,0300,Vandalism,Vandalism,45.555472076,-122.581122835,7669077,695478,8/27/2019,1
7900 BLOCK OF NE SANDY BLVD,19-915563,Property,Roseway,9/5/2019,1110,Fraud Offenses,Identity Theft,45.551428477,-122.581251800,7669006,694005,9/11/2019,1
7900 BLOCK OF NE SANDY BLVD,19-918355,Property,Roseway,10/9/2019,1600,Larceny Offenses,Theft From Motor Vehicle,45.551428477,-122.581251800,7669006,694005,10/23/2019,1
