Address,CaseNumber,CrimeAgainst,Neighborhood,OccurDate,OccurTime,OffenseCategory,OffenseType,OpenDataLat,OpenDataLon,OpenDataX,OpenDataY,ReportDate,OffenseCount
5100 BLOCK OF NE 42ND AVE,23-70725,Property,Cully,3/18/2023,1330,Motor Vehicle Theft,Motor Vehicle Theft,45.559924411,-122.620341874,7659077,697362,3/18/2023,1
5100 BLOCK OF NE 42ND AVE,23-85660,Property,Concordia,4/2/2023,2200,Motor Vehicle Theft,Motor Vehicle Theft,45.559924850,-122.620466870,7659045,697363,4/3/2023,1
5100 BLOCK OF NE 42ND AVE,23-87641,Property,Cully,4/1/2023,0000,Burglary,Burglary,45.559924411,-122.620341874,7659077,697362,4/5/2023,1
5100 BLOCK OF NE 49TH AVE,23-22961,Property,Cully,1/24/2023,2230,Motor Vehicle Theft,Motor Vehicle Theft,45.560373014,-122.612066998,7661200,697470,1/25/2023,1
5100 BLOCK OF NE 60TH AVE,23-46022,Property,Cully,2/19/2023,0401,Vandalism,Vandalism,45.559962793,-122.600913004,7664052,697246,2/19/2023,1
5100 BLOCK OF NE 60TH AVE,23-52411,Property,Cully,2/26/2023,1639,Robbery,Robbery,45.559962793,-122.600913004,7664052,697246,2/26/2023,1
5100 BLOCK OF NE 60TH AVE,23-59502,Property,Cully,3/6/2023,1557,Robbery,Robbery,45.559962793,-122.600913004,7664052,697246,3/6/2023,1
5100 BLOCK OF NE 62ND AVE,23-905874,Property,Cully,3/19/2023,0125,Vandalism,Vandalism,45.560137331,-122.599318175,7664462,697299,3/21/2023,1
5100 BLOCK OF NE 73RD AVE,23-900319,Property,Cully,1/4/2023,0100,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.560266820,-122.587836631,7667403,697270,1/4/2023,1
5100 BLOCK OF NE 82ND AVE,23-116717,Property,Cully,4/5/2023,0001,Larceny Offenses,All Other Larceny,45.560028206,-122.578595109,7669767,697122,5/5/2023,1
5100 BLOCK OF NE 102ND AVE,23-148628,Property,Parkrose,6/4/2023,0800,Motor Vehicle Theft,Motor Vehicle Theft,45.560349156,-122.557700391,7675120,697102,6/6/2023,1
5100 BLOCK OF NE 158TH AVE,23-906480,Property,Wilkes,1/26/2023,0535,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.560519712,-122.500303152,7689818,696795,2/20/2023,1
5100 BLOCK OF NE GARFIELD AVE,23-90596,Property,King,4/7/2023,0630,Motor Vehicle Theft,Motor Vehicle Theft,45.560155985,-122.662707211,7648232,697734,4/8/2023,1
5100 BLOCK OF NE GARFIELD AVE,23-117234,Property,King,5/5/2023,1100,Motor Vehicle Theft,Motor Vehicle Theft,45.560155593,-122.662582215,7648264,697733,5/5/2023,1
5100 BLOCK OF NE GARFIELD AVE,23-903961,Property,King,2/26/2023,1810,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.560155593,-122.662582215,7648264,697733,2/26/2023,1
5100 BLOCK OF NE GLISAN ST,23-146797,Property,North Tabor,6/4/2023,1303,Burglary,Burglary,45.526464455,-122.610598692,7661253,685101,6/4/2023,1
5100 BLOCK OF NE HALSEY ST,23-904745,Property,Rose City Park,3/11/2023,0000,Vandalism,Vandalism,45.533685190,-122.610472875,7661354,687732,3/13/2023,1
5100 BLOCK OF NE HOLMAN ST,23-57467,Property,Cully,3/4/2023,0221,Arson,Arson,45.568108670,-122.609593337,7661907,700273,3/4/2023,1
5100 BLOCK OF NE HOLMAN ST,23-59529,Property,Cully,3/6/2023,1638,Motor Vehicle Theft,Motor Vehicle Theft,45.568108670,-122.609593337,7661907,700273,3/6/2023,1
5100 BLOCK OF NE HOYT ST,23-8655,Property,North Tabor,1/10/2023,0000,Larceny Offenses,Theft From Motor Vehicle,45.527258392,-122.610542334,7661275,685390,1/10/2023,1
5100 BLOCK OF NE HOYT ST,23-8655,Property,North Tabor,1/10/2023,0000,Vandalism,Vandalism,45.527258392,-122.610542334,7661275,685390,1/10/2023,1
5100 BLOCK OF NE HOYT ST,23-24681,Property,North Tabor,1/26/2023,1200,Larceny Offenses,Theft From Motor Vehicle,45.527258392,-122.610542334,7661275,685390,1/26/2023,1
5100 BLOCK OF NE HOYT ST,23-24681,Property,North Tabor,1/26/2023,1200,Vandalism,Vandalism,45.527258392,-122.610542334,7661275,685390,1/26/2023,1
5100 BLOCK OF NE KILLINGSWORTH ST,23-103428,Property,Cully,4/21/2023,1714,Burglary,Burglary,45.562795541,-122.609977749,7661758,698339,4/21/2023,1
5100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,23-19953,Person,King,1/22/2023,0230,Assault Offenses,Intimidation,45.560259785,-122.661418389,7648563,697763,1/22/2023,1
5100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,23-19953,Property,King,1/22/2023,0230,Larceny Offenses,Shoplifting,45.560259785,-122.661418389,7648563,697763,1/22/2023,1
5100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,23-19953,Property,King,1/22/2023,0230,Vandalism,Vandalism,45.560259785,-122.661418389,7648563,697763,1/22/2023,1
5100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,23-51807,Property,King,2/25/2023,1946,Motor Vehicle Theft,Motor Vehicle Theft,45.560259785,-122.661418389,7648563,697763,2/25/2023,1
5100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,23-57353,Property,King,3/4/2023,0537,Burglary,Burglary,45.560260179,-122.661543386,7648531,697764,3/4/2023,1
5100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,23-90650,Person,King,4/8/2023,1338,Assault Offenses,Aggravated Assault,45.560259785,-122.661418389,7648563,697763,4/8/2023,1
5100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,23-90650,Person,King,4/8/2023,1338,Assault Offenses,Simple Assault,45.560259785,-122.661418389,7648563,697763,4/8/2023,1
5100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,23-90650,Property,King,4/8/2023,1338,Vandalism,Vandalism,45.560259785,-122.661418389,7648563,697763,4/8/2023,1
5100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,23-97326,Property,King,4/15/2023,1145,Larceny Offenses,Theft From Motor Vehicle,45.560259785,-122.661418389,7648563,697763,4/15/2023,1
5100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,23-169073,Person,King,6/27/2023,2000,Assault Offenses,Simple Assault,45.560259785,-122.661418389,7648563,697763,6/27/2023,1
5100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,23-169073,Property,King,6/27/2023,2000,Vandalism,Vandalism,45.560259785,-122.661418389,7648563,697763,6/27/2023,1
5100 BLOCK OF NE MARTIN LUTHER KING JR BLVD,23-907028,Property,King,3/27/2023,2000,Larceny Offenses,Theft From Motor Vehicle,45.560260179,-122.661543386,7648531,697764,3/28/2023,1
5100 BLOCK OF NE MASON CT,23-903624,Property,Cully,2/8/2023,1700,Burglary,Burglary,45.553215489,-122.610097970,7661636,694848,2/9/2023,1
5100 BLOCK OF NE RODNEY AVE,23-133804,Property,King,5/22/2023,0615,Burglary,Burglary,45.560159066,-122.664730466,7647714,697749,5/22/2023,1
5100 BLOCK OF NE SANDY BLVD,23-155611,Property,Rose City Park,6/1/2023,2200,Motor Vehicle Theft,Motor Vehicle Theft,45.539916884,-122.610419572,7661427,690003,6/13/2023,1
5100 BLOCK OF NE SANDY BLVD,23-910245,Property,Rose City Park,4/22/2023,0441,Vandalism,Vandalism,45.539995391,-122.610477150,7661413,690032,4/29/2023,1
5100 BLOCK OF NE SKIDMORE ST,23-906809,Property,Cully,3/24/2023,1025,Larceny Offenses,All Other Larceny,45.554096940,-122.610056548,7661655,695169,3/24/2023,1
5100 BLOCK OF NW CORNELL RD,23-900105,Property,Forest Park,1/3/2023,1600,Vandalism,Vandalism,45.526566978,-122.730100240,7630639,685961,1/3/2023,1
5100 BLOCK OF NW CORNELL RD,23-900155,Property,Forest Park,1/2/2023,1300,Vandalism,Vandalism,45.526566978,-122.730100240,7630639,685961,1/2/2023,1
5100 BLOCK OF NW CORNELL RD,23-901145,Property,Forest Park,1/14/2023,1500,Larceny Offenses,Theft From Motor Vehicle,45.526566978,-122.730100240,7630639,685961,1/14/2023,1
5100 BLOCK OF NW CORNELL RD,23-909081,Property,Forest Park,4/17/2023,1035,Larceny Offenses,Theft From Motor Vehicle,45.526566978,-122.730100240,7630639,685961,4/17/2023,1
5100 BLOCK OF NW CORNELL RD,23-909534,Property,Forest Park,4/21/2023,1830,Larceny Offenses,Theft From Motor Vehicle,45.526566978,-122.730100240,7630639,685961,4/21/2023,1
5100 BLOCK OF NW CORNELL RD,23-912453,Property,Forest Park,5/28/2023,1030,Larceny Offenses,Theft From Motor Vehicle,45.526566978,-122.730100240,7630639,685961,5/28/2023,1
5100 BLOCK OF NW CORNELL RD,23-913481,Property,Forest Park,6/7/2023,1600,Larceny Offenses,Theft From Motor Vehicle,45.526566978,-122.730100240,7630639,685961,6/9/2023,1
5100 BLOCK OF NW CORNELL RD,23-914709,Property,Forest Park,6/23/2023,1340,Larceny Offenses,Theft From Motor Vehicle,45.526566978,-122.730100240,7630639,685961,6/23/2023,1
5100 BLOCK OF S LANDING DR,23-904153,Property,South Portland,3/1/2023,2045,Vandalism,Vandalism,45.486625912,-122.674044033,7644608,671012,3/2/2023,1
5100 BLOCK OF S LANDING DR,23-904351,Property,South Portland,2/12/2023,0200,Larceny Offenses,Theft From Motor Vehicle,45.486625912,-122.674044033,7644608,671012,2/12/2023,1
5100 BLOCK OF S LANDING DR,23-904353,Property,South Portland,2/12/2023,0200,Vandalism,Vandalism,45.486625912,-122.674044033,7644608,671012,2/12/2023,1
5100 BLOCK OF S MACADAM AVE,23-113720,Property,South Portland,5/1/2023,2100,Motor Vehicle Theft,Motor Vehicle Theft,45.486100124,-122.675439830,7644245,670830,5/2/2023,1
5100 BLOCK OF S MACADAM AVE,23-901363,Property,South Portland,1/17/2023,1720,Larceny Offenses,Theft From Motor Vehicle,45.486100124,-122.675439830,7644245,670830,1/17/2023,1
5100 BLOCK OF S MACADAM AVE,23-911529,Property,South Portland,5/15/2023,2200,Vandalism,Vandalism,45.486100124,-122.675439830,7644245,670830,5/16/2023,1
5100 BLOCK OF SE 26TH AVE,23-28790,Property,Reed,1/17/2023,0800,Larceny Offenses,All Other Larceny,45.485719803,-122.639754770,7653390,670447,1/31/2023,1
5100 BLOCK OF SE 26TH AVE,23-47358,Property,Reed,2/3/2023,1700,Burglary,Burglary,45.485719385,-122.639629938,7653422,670446,2/20/2023,1
5100 BLOCK OF SE 26TH AVE,23-905028,Property,Reed,3/10/2023,1400,Burglary,Burglary,45.485719385,-122.639629938,7653422,670446,3/11/2023,1
5100 BLOCK OF SE 26TH AVE,23-906628,Property,Reed,2/24/2023,2025,Burglary,Burglary,45.485719385,-122.639629938,7653422,670446,2/24/2023,1
5100 BLOCK OF SE 30TH AVE,23-37913,Property,Reed,2/8/2023,1800,Motor Vehicle Theft,Motor Vehicle Theft,45.486035722,-122.634278606,7654797,670525,2/10/2023,1
5100 BLOCK OF SE 30TH AVE,23-132950,Property,Reed,5/21/2023,1545,Larceny Offenses,All Other Larceny,45.486036145,-122.634403439,7654765,670526,5/21/2023,1
5100 BLOCK OF SE 30TH AVE,23-905628,Property,Reed,3/19/2023,1105,Larceny Offenses,Theft From Motor Vehicle,45.486035722,-122.634278606,7654797,670525,3/19/2023,1
5100 BLOCK OF SE 30TH AVE,23-907006,Property,Reed,3/23/2023,0210,Vandalism,Vandalism,45.486036145,-122.634403439,7654765,670526,3/27/2023,1
5100 BLOCK OF SE 30TH AVE,23-907286,Property,Reed,3/31/2023,0000,Larceny Offenses,Theft From Motor Vehicle,45.486036145,-122.634403439,7654765,670526,3/31/2023,1
5100 BLOCK OF SE 30TH AVE,23-907604,Property,Reed,4/3/2023,0030,Larceny Offenses,Theft From Motor Vehicle,45.486035722,-122.634278606,7654797,670525,4/3/2023,1
5100 BLOCK OF SE 35TH AVE,23-909296,Property,Reed,4/18/2023,1040,Fraud Offenses,Identity Theft,45.485709906,-122.627736910,7656471,670362,4/19/2023,1
5100 BLOCK OF SE 42ND AVE,23-64832,Property,Woodstock,3/12/2023,0451,Robbery,Robbery,45.485925929,-122.619468103,7658593,670385,3/12/2023,1
5100 BLOCK OF SE 58TH AVE,23-902740,Property,Woodstock,1/31/2023,0300,Vandalism,Vandalism,45.485722710,-122.604112101,7662528,670208,2/1/2023,1
5100 BLOCK OF SE 58TH AVE,23-904827,Property,Woodstock,3/9/2023,0400,Vandalism,Vandalism,45.485722710,-122.604112101,7662528,670208,3/11/2023,1
5100 BLOCK OF SE 58TH AVE,23-905005,Property,Woodstock,3/9/2023,0400,Vandalism,Vandalism,45.485722254,-122.603987269,7662560,670207,3/9/2023,1
5100 BLOCK OF SE 58TH AVE,23-906358,Property,Woodstock,3/9/2023,0400,Vandalism,Vandalism,45.485722710,-122.604112101,7662528,670208,3/9/2023,1
5100 BLOCK OF SE 60TH AVE,23-142223,Property,Woodstock,5/30/2023,2030,Vandalism,Vandalism,45.485700745,-122.601416059,7663219,670182,5/30/2023,1
5100 BLOCK OF SE 64TH AVE,23-914891,Property,Mt Scott-Arleta,6/12/2023,1210,Fraud Offenses,Identity Theft,45.485755881,-122.597650240,7664185,670177,6/26/2023,1
5100 BLOCK OF SE 66TH AVE,23-20937,Property,Mt Scott-Arleta,1/23/2023,0704,Burglary,Burglary,45.485780285,-122.595712606,7664682,670173,1/23/2023,1
5100 BLOCK OF SE 68TH AVE,23-55080,Property,Mt Scott-Arleta,3/1/2023,1919,Vandalism,Vandalism,45.485920712,-122.593127867,7665346,670207,3/1/2023,1
5100 BLOCK OF SE 68TH AVE,23-162863,Property,Mt Scott-Arleta,5/18/2023,0530,Vandalism,Vandalism,45.485920712,-122.593127867,7665346,670207,6/21/2023,1
5100 BLOCK OF SE 68TH AVE,23-911684,Property,Mt Scott-Arleta,5/18/2023,0530,Vandalism,Vandalism,45.485920712,-122.593127867,7665346,670207,5/18/2023,1
5100 BLOCK OF SE 68TH AVE,23-911771,Property,Mt Scott-Arleta,5/18/2023,0530,Vandalism,Vandalism,45.485920712,-122.593127867,7665346,670207,5/18/2023,1
5100 BLOCK OF SE 73RD AVE,23-164986,Property,Mt Scott-Arleta,6/23/2023,1405,Vandalism,Vandalism,45.485646558,-122.587992567,7666660,670073,6/23/2023,1
5100 BLOCK OF SE 75TH AVE,23-166624,Property,Foster-Powell,6/25/2023,1033,Burglary,Burglary,45.485730836,-122.586072739,7667153,670091,6/25/2023,1
5100 BLOCK OF SE 75TH AVE,23-167618,Property,Foster-Powell,6/25/2023,1400,Motor Vehicle Theft,Motor Vehicle Theft,45.485730836,-122.586072739,7667153,670091,6/26/2023,1
5100 BLOCK OF SE 76TH AVE,23-35148,Property,Foster-Powell,2/7/2023,1135,Larceny Offenses,Theft From Building,45.485819590,-122.585264702,7667361,670118,2/7/2023,1
5100 BLOCK OF SE 76TH AVE,23-72855,Person,Foster-Powell,3/20/2023,1732,Assault Offenses,Simple Assault,45.485819590,-122.585264702,7667361,670118,3/20/2023,1
5100 BLOCK OF SE 76TH AVE,23-78616,Person,Foster-Powell,3/26/2023,1825,Assault Offenses,Intimidation,45.485819590,-122.585264702,7667361,670118,3/26/2023,1
5100 BLOCK OF SE 80TH AVE,23-152017,Property,Foster-Powell,6/5/2023,0700,Vandalism,Vandalism,45.485569075,-122.580773900,7668510,669997,6/9/2023,1
5100 BLOCK OF SE 80TH AVE,23-154666,Property,Foster-Powell,6/8/2023,1700,Motor Vehicle Theft,Motor Vehicle Theft,45.485569075,-122.580773900,7668510,669997,6/12/2023,1
5100 BLOCK OF SE 84TH AVE,23-141471,Property,Lents,5/30/2023,0551,Vandalism,Vandalism,45.485591909,-122.576784588,7669533,669979,5/30/2023,1
5100 BLOCK OF SE 92ND AVE,23-156539,Person,Lents,6/14/2023,0930,Assault Offenses,Simple Assault,45.485381394,-122.568535315,7671646,669848,6/14/2023,1
5100 BLOCK OF SE 97TH AVE,23-7586,Property,Lents,1/9/2023,0048,Motor Vehicle Theft,Motor Vehicle Theft,45.485392059,-122.563367662,7672971,669818,1/9/2023,1
5100 BLOCK OF SE 99TH AVE,23-911938,Property,Lents,5/22/2023,0130,Larceny Offenses,Theft From Motor Vehicle,45.485106822,-122.562140384,7673283,669706,5/22/2023,1
5100 BLOCK OF SE 111TH AVE,23-75528,Property,Powellhurst-Gilbert,3/23/2023,0157,Motor Vehicle Theft,Motor Vehicle Theft,45.485078849,-122.549143322,7676615,669611,3/23/2023,1
5100 BLOCK OF SE 140TH PL,23-140908,Property,Powellhurst-Gilbert,5/29/2023,1537,Motor Vehicle Theft,Motor Vehicle Theft,45.485244344,-122.518890305,7684373,669476,5/29/2023,1
5100 BLOCK OF SE BUSH ST,23-22829,Person,Creston-Kenilworth,1/25/2023,0207,Assault Offenses,Aggravated Assault,45.495502290,-122.609725290,7661182,673810,1/25/2023,1
5100 BLOCK OF SE CESAR E CHAVEZ BLVD,23-914340,Property,Reed,6/12/2023,1930,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.485750944,-122.622702893,7657762,670343,6/19/2023,1
5100 BLOCK OF SE CORA ST,23-161120,Property,Creston-Kenilworth,6/16/2023,0234,Motor Vehicle Theft,Motor Vehicle Theft,45.491917713,-122.609502450,7661205,672502,6/19/2023,1
5100 BLOCK OF SE FOSTER RD,23-18161,Property,Creston-Kenilworth,1/20/2023,0516,Burglary,Burglary,45.496025803,-122.609604290,7661218,674000,1/20/2023,1
5100 BLOCK OF SE FOSTER RD,23-27239,Property,Creston-Kenilworth,1/29/2023,1930,Vandalism,Vandalism,45.496025803,-122.609604290,7661218,674000,1/29/2023,1
5100 BLOCK OF SE HARNEY DR,23-27927,Property,Brentwood-Darlington,9/9/2022,1200,Larceny Offenses,All Other Larceny,45.462905477,-122.610449242,7660686,661934,1/30/2023,1
5100 BLOCK OF SE HAWTHORNE BLVD,23-157337,Property,Mt Tabor,6/8/2023,1200,Larceny Offenses,Theft From Motor Vehicle,45.511966227,-122.609755482,7661331,679811,6/15/2023,1
5100 BLOCK OF SE HOLGATE BLVD,23-24783,Person,Woodstock,1/27/2023,0133,Assault Offenses,Simple Assault,45.490255273,-122.609491432,7661192,671896,1/27/2023,1
5100 BLOCK OF SE HOLGATE BLVD,23-160013,Property,Woodstock,6/18/2023,0009,Larceny Offenses,All Other Larceny,45.490255273,-122.609491432,7661192,671896,6/18/2023,1
5100 BLOCK OF SE KNAPP ST,23-35209,Property,Brentwood-Darlington,2/7/2023,1237,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.470537553,-122.610490895,7660748,664716,2/7/2023,1
5100 BLOCK OF SE KNAPP ST,23-900975,Property,Brentwood-Darlington,12/25/2022,2140,Fraud Offenses,Identity Theft,45.470449745,-122.610491533,7660747,664684,1/12/2023,1
5100 BLOCK OF SE KNIGHT ST,23-902694,Property,Woodstock,9/24/2022,0000,Fraud Offenses,Identity Theft,45.479853904,-122.609354891,7661128,668104,1/31/2023,1
5100 BLOCK OF SE LINCOLN ST,23-34976,Property,Mt Tabor,2/7/2023,0802,Motor Vehicle Theft,Motor Vehicle Theft,45.508072922,-122.609462577,7661369,678390,2/7/2023,1
5100 BLOCK OF SE LONG ST,23-133538,Property,Woodstock,5/21/2023,2000,Motor Vehicle Theft,Motor Vehicle Theft,45.488426372,-122.609431326,7661190,671229,5/22/2023,1
5100 BLOCK OF SE MALDEN DR,23-900303,Property,Brentwood-Darlington,12/6/2022,0915,Burglary,Burglary,45.465703567,-122.610771491,7660630,662956,1/3/2023,1
5100 BLOCK OF SE MARTINS ST,23-98533,Person,Woodstock,4/16/2023,1646,Assault Offenses,Simple Assault,45.478379997,-122.609385978,7661106,667567,4/16/2023,2
5100 BLOCK OF SE MILWAUKIE AVE,23-87852,Property,Sellwood-Moreland,1/1/2022,0001,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.486278859,-122.649925104,7650788,670720,4/5/2023,1
5100 BLOCK OF SE MILWAUKIE AVE,23-142166,Person,Sellwood-Moreland,5/30/2023,1951,Assault Offenses,Simple Assault,45.486278859,-122.649925104,7650788,670720,5/30/2023,1
5100 BLOCK OF SE POWELL BLVD,23-44096,Person,Richmond,2/17/2023,0249,Assault Offenses,Aggravated Assault,45.497532532,-122.609578320,7661239,674549,2/17/2023,1
5100 BLOCK OF SE POWELL BLVD,23-44096,Property,Richmond,2/17/2023,0249,Vandalism,Vandalism,45.497532532,-122.609578320,7661239,674549,2/17/2023,1
5100 BLOCK OF SE POWELL BLVD,23-92983,Property,Foster-Powell,4/11/2023,0333,Burglary,Burglary,45.497444725,-122.609578961,7661238,674517,4/11/2023,1
5100 BLOCK OF SE POWELL BLVD,23-92983,Property,Foster-Powell,4/11/2023,0333,Motor Vehicle Theft,Motor Vehicle Theft,45.497444725,-122.609578961,7661238,674517,4/11/2023,1
5100 BLOCK OF SE RAMONA ST,23-109044,Property,Woodstock,4/15/2023,1600,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.480559900,-122.609306997,7661147,668361,4/27/2023,1
5100 BLOCK OF SE REX DR,23-900885,Property,Brentwood-Darlington,1/10/2023,2000,Larceny Offenses,Theft From Motor Vehicle,45.466759759,-122.610479285,7660715,663339,1/11/2023,1
5100 BLOCK OF SE WOODSTOCK BLVD,23-2730,Property,Woodstock,1/3/2023,2200,Motor Vehicle Theft,Motor Vehicle Theft,45.479120848,-122.609382279,7661114,667837,1/3/2023,1
5100 BLOCK OF SE WOODSTOCK BLVD,23-21850,Property,Woodstock,1/24/2023,0405,Robbery,Robbery,45.479120848,-122.609382279,7661114,667837,1/24/2023,1
5100 BLOCK OF SE WOODSTOCK BLVD,23-49575,Property,Woodstock,2/22/2023,2354,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.479120848,-122.609382279,7661114,667837,2/22/2023,1
5100 BLOCK OF SE WOODSTOCK BLVD,23-108643,Property,Woodstock,4/27/2023,0303,Burglary,Burglary,45.479208585,-122.609385536,7661114,667869,4/27/2023,1
5100 BLOCK OF SE WOODSTOCK BLVD,23-110056,Property,Woodstock,4/28/2023,1512,Larceny Offenses,All Other Larceny,45.479208585,-122.609385536,7661114,667869,4/28/2023,1
5100 BLOCK OF SE WOODWARD ST,23-108418,Property,Richmond,4/22/2023,0600,Larceny Offenses,Theft From Motor Vehicle,45.501618733,-122.609527202,7661291,676038,4/26/2023,1
5100 BLOCK OF SW 26TH DR,23-914495,Property,Hillsdale,6/9/2023,1725,Larceny Offenses,All Other Larceny,45.485618977,-122.706551959,7636264,670871,6/21/2023,1
5100 BLOCK OF SW 38TH PL,23-19321,Property,Bridlemile,1/21/2023,0300,Motor Vehicle Theft,Motor Vehicle Theft,45.486089848,-122.717289213,7633516,671118,1/21/2023,1
5100 BLOCK OF SW 38TH PL,23-127750,Property,Bridlemile,5/16/2023,0001,Motor Vehicle Theft,Motor Vehicle Theft,45.486089848,-122.717289213,7633516,671118,5/16/2023,1
5100 BLOCK OF SW ORCHID ST,23-93109,Property,Ashcreek,4/10/2023,1700,Larceny Offenses,All Other Larceny,45.458946080,-122.729887867,7630013,661314,4/11/2023,1
5100 BLOCK OF SW POMONA ST,23-902764,Property,West Portland Park,2/1/2023,0830,Burglary,Burglary,45.445414378,-122.729575431,7629957,656380,2/1/2023,1
5100 BLOCK OF SW SHATTUCK RD,23-902622,Property,Hayhurst,1/29/2023,0525,Vandalism,Vandalism,45.486614332,-122.731995801,7629751,671413,1/30/2023,1
5100 BLOCK OF SW SHATTUCK RD,23-914440,Property,Hayhurst,6/15/2023,0451,Vandalism,Vandalism,45.486614332,-122.731995801,7629751,671413,6/20/2023,1
5100 BLOCK OF SW SLAVIN RD,23-5041,Property,South Portland,1/6/2023,0000,Larceny Offenses,Theft From Motor Vehicle,45.485914076,-122.681486417,7642693,670804,1/6/2023,1
5100 BLOCK OF SW SLAVIN RD,23-5041,Property,South Portland,1/6/2023,0000,Vandalism,Vandalism,45.485914076,-122.681486417,7642693,670804,1/6/2023,1
5100 BLOCK OF SW SLAVIN RD,23-68288,Person,South Portland,3/15/2023,2150,Assault Offenses,Aggravated Assault,45.485914076,-122.681486417,7642693,670804,3/15/2023,2
5100 BLOCK OF SW SLAVIN RD,23-73652,Property,South Portland,3/21/2023,1347,Stolen Property Offenses,Stolen Property Offenses,45.485914076,-122.681486417,7642693,670804,3/21/2023,1
5100 BLOCK OF SW SLAVIN RD,23-73652,Society,South Portland,3/21/2023,1347,Weapon Law Violations,Weapons Law Violations,45.485914076,-122.681486417,7642693,670804,3/21/2023,1
5100 BLOCK OF SW SLAVIN RD,23-904644,Property,South Portland,3/7/2023,1523,Larceny Offenses,All Other Larceny,45.485914076,-122.681486417,7642693,670804,3/8/2023,1
5200 BLOCK OF E BURNSIDE ST,23-909119,Property,North Tabor,4/2/2023,0000,Burglary,Burglary,45.522927994,-122.609550018,7661488,683805,4/15/2023,1
5200 BLOCK OF N BOWDOIN ST,23-905892,Property,University Park,3/21/2023,0700,Vandalism,Vandalism,45.581439090,-122.723673606,7632836,705915,3/21/2023,1
5200 BLOCK OF N COMMERCIAL AVE,23-118626,Property,Humboldt,5/7/2023,0112,Vandalism,Vandalism,45.561230178,-122.671075211,7646100,698183,5/7/2023,1
5200 BLOCK OF N DENVER AVE,23-141683,Property,Overlook,5/29/2023,2130,Motor Vehicle Theft,Motor Vehicle Theft,45.560886300,-122.687481786,7641896,698171,5/30/2023,1
5200 BLOCK OF N FESSENDEN ST,23-59736,Property,Portsmouth,3/6/2023,2138,Vandalism,Vandalism,45.591162235,-122.720569048,7633728,709437,3/6/2023,1
5200 BLOCK OF N HARVARD ST,23-20202,Property,University Park,1/22/2023,1103,Motor Vehicle Theft,Motor Vehicle Theft,45.575984559,-122.726374278,7632090,703946,1/22/2023,1
5200 BLOCK OF N HARVARD ST,23-142682,Person,University Park,5/31/2023,1020,Assault Offenses,Aggravated Assault,45.575984559,-122.726374278,7632090,703946,5/31/2023,1
5200 BLOCK OF N HARVARD ST,23-156109,Person,University Park,6/13/2023,2126,Assault Offenses,Simple Assault,45.575984559,-122.726374278,7632090,703946,6/13/2023,1
5200 BLOCK OF N HARVARD ST,23-166573,Property,University Park,6/25/2023,0100,Motor Vehicle Theft,Motor Vehicle Theft,45.576453438,-122.727381121,7631837,704124,6/25/2023,1
5200 BLOCK OF N INTERSTATE AVE,23-28126,Property,Overlook,1/30/2023,1830,Motor Vehicle Theft,Motor Vehicle Theft,45.560761601,-122.682059719,7643283,698088,1/30/2023,1
5200 BLOCK OF N INTERSTATE AVE,23-96573,Person,Overlook,4/14/2023,1625,Assault Offenses,Simple Assault,45.560761601,-122.682059719,7643283,698088,4/14/2023,1
5200 BLOCK OF N INTERSTATE AVE,23-127095,Property,Overlook,5/9/2023,0103,Burglary,Burglary,45.560761601,-122.682059719,7643283,698088,5/15/2023,1
5200 BLOCK OF N KERBY AVE,23-903102,Property,Humboldt,2/4/2023,1330,Larceny Offenses,All Other Larceny,45.560803471,-122.672894575,7645630,698040,2/4/2023,1
5200 BLOCK OF N KERBY AVE,23-909321,Property,Humboldt,3/23/2023,1915,Larceny Offenses,Theft From Motor Vehicle,45.560803471,-122.672894575,7645630,698040,4/19/2023,1
5200 BLOCK OF N LOMBARD ST,23-43957,Property,Portsmouth,2/16/2023,2238,Larceny Offenses,Shoplifting,45.581799619,-122.722054515,7633254,706035,2/16/2023,1
5200 BLOCK OF N LOMBARD ST,23-53033,Property,University Park,2/27/2023,1210,Robbery,Robbery,45.582078611,-122.723093054,7632991,706144,2/27/2023,1
5200 BLOCK OF N LOMBARD ST,23-61972,Property,Portsmouth,3/9/2023,0010,Burglary,Burglary,45.582156583,-122.723033594,7633007,706172,3/9/2023,1
